2463019667,43.7692142,-79.5020703
2463019669,43.7698951,-79.5026452
2463019676,43.7700274,-79.5027783
2463019678,43.7700442,-79.502705
2463019683,43.7701278,-79.5023625
2463021293,43.7709934,-79.5057417
2463021305,43.7713484,-79.505901
2473851758,43.7677665,-79.5043269
2473851762,43.7680509,-79.5057377
2473851763,43.7681031,-79.5054624
2473851767,43.7682092,-79.50512
2473851769,43.7683556,-79.5038532
2473851770,43.7684153,-79.504771
2473851772,43.7688732,-79.504079
2473862238,43.7688519,-79.505325
2473862248,43.7689354,-79.5052219
2473862249,43.7689365,-79.5050014
2473862251,43.7689527,-79.5051495
2473862255,43.7689975,-79.5046569
2473862257,43.7689992,-79.5052147
2473862260,43.7690046,-79.5053931
2473862264,43.7690195,-79.5044491
2473862269,43.7690416,-79.5052358
2473862274,43.7690805,-79.5050707
2473862275,43.7690872,-79.504263
2473862277,43.769149,-79.5039224
2473862281,43.769163,-79.5047279
2473862283,43.7692512,-79.5043334
2473862285,43.7692457,-79.5038365
2473862291,43.769265,-79.5037491
2473862292,43.7692442,-79.5036092
2473862295,43.7693218,-79.5040002
2473862297,43.7693246,-79.5038127
2473862300,43.7693602,-79.5038303
2473862301,43.769397,-79.5036674
2473863412,43.7678943,-79.5034179
2473863413,43.7685523,-79.5036991
2473863414,43.7685816,-79.5035539
2473863421,43.7688695,-79.5038357
2473865427,43.7680587,-79.502623
2473865433,43.7683998,-79.502773
2473865437,43.7684387,-79.5026173
2473865445,43.7685186,-79.5028227
2473865457,43.7687252,-79.5029105
2474028425,43.7697797,-79.502609
2474029544,43.7676883,-79.5043953
2474029547,43.7677318,-79.5041906
2474029569,43.7678939,-79.5046292
2474029572,43.7679265,-79.5045066
2474029583,43.7681057,-79.5043457
2474029585,43.7681387,-79.5042064
2474029588,43.7682322,-79.5043981
2474029593,43.7684188,-79.5044755
2474029597,43.769937,-79.5022516
2474029767,43.7690469,-79.5016617
2474029771,43.7690834,-79.5018818
2475517063,43.7749588,-79.5023544
2475517073,43.7752077,-79.5024883
2534993794,43.7731337,-79.5031716
2576860377,43.7732227,-79.5071909
2576860378,43.7750647,-79.5096324
2576860379,43.7776613,-79.5023295
2577139123,43.7758267,-79.501487
2577139125,43.7759297,-79.5010222
2577139129,43.7760186,-79.5013491
2665814700,43.7672536,-79.5005935
2665814701,43.768391,-79.5010631
2689732657,43.7824263,-79.4900118
2689735831,43.7815563,-79.4947074
2689735832,43.7816286,-79.4947296
2689735836,43.7816983,-79.4944429
2767053627,43.7760402,-79.4994815
2767173652,43.775954,-79.4998663
2864674438,43.772492,-79.5094196
2864674442,43.7725656,-79.5095118
2864674444,43.772597,-79.5099152
2864674449,43.7726379,-79.5097917
2864674455,43.7726833,-79.509522
3275558861,43.7760753,-79.4970794
3310314095,43.7760647,-79.4971234
3310314099,43.7762166,-79.4976543
3310314100,43.7762411,-79.497148
3310314104,43.7767144,-79.4975855
3310314106,43.7767301,-79.4973427
3310314109,43.7767626,-79.4973832
3310314127,43.7770773,-79.4973782
3310314128,43.777091,-79.4973117
3310314141,43.777446,-79.5056536
3310314145,43.7774996,-79.5054037
3310314149,43.7775504,-79.505183
3310314152,43.7775878,-79.5050171
3310314153,43.7776023,-79.5049533
3310314156,43.7776686,-79.5046596
3310314160,43.7777195,-79.504434
3310315074,43.7780297,-79.5043694
3310315077,43.778372,-79.5062785
3310315081,43.7784349,-79.5060865
3310315082,43.7784924,-79.5058364
3310315083,43.7785453,-79.5046051
3310315084,43.7785432,-79.5056101
3310315085,43.7785945,-79.5053893
3310315086,43.7786625,-79.5050965
3310315088,43.7787093,-79.5048887
3312024321,43.7789673,-79.4954411
3312024324,43.7801704,-79.4941673
3342395067,43.7732082,-79.5008613
3405686634,43.7659506,-79.5003025
3405686635,43.7660003,-79.5004226
3405686636,43.7660275,-79.5004934
3405686640,43.7660979,-79.5007058
3506137357,43.7822856,-79.4949192
3506137358,43.7822373,-79.4952004
3506171868,43.7825399,-79.4943491
3506171871,43.7824499,-79.4942552
3506171875,43.7822901,-79.4927653
3506171876,43.7822223,-79.4927331
3506171884,43.7819637,-79.4926687
3506171885,43.7819877,-79.4925676
3506171889,43.7824763,-79.4918543
3506174230,43.7821135,-79.4961548
3506174231,43.7823631,-79.4952468
3506174236,43.781574,-79.495971
3506174241,43.7812668,-79.4959387
