osmid,lat,lng,names
7726944471,44.2279473,-76.4966355,
7726944472,44.2279075,-76.4968774,
7726944474,44.2276336,-76.4983419,
7726944478,44.2273777,-76.4997585,
7726944480,44.2272511,-76.4996159,
7726944481,44.2273914,-76.4996803,
7726944482,44.2273626,-76.4998452,
7726944483,44.2271038,-76.5012857,
7726944484,44.2270627,-76.501472,
7726963185,44.2296857,-76.5000716,
7726963189,44.2289661,-76.4969462,
7726963192,44.2298963,-76.4968821,
7726963193,44.2297922,-76.4968784,
7726963195,44.2286337,-76.4969171,
7726963197,44.2297897,-76.497037,
7726963200,44.2276707,-76.4981543,
7726963202,44.2297445,-76.49839,
7726963203,44.2298448,-76.4984093,
7726963207,44.2298447,-76.4985551,
7726963208,44.2297378,-76.4985396,
7726963223,44.2277047,-76.5003602,
7726963224,44.2277238,-76.4997942,
7729255016,44.2269561,-76.5013702,
7729537603,44.2244516,-76.5012519,
7729537614,44.2247325,-76.5011306,
7729537616,44.2269676,-76.5013047,
7729537617,44.2269441,-76.5014376,
7729537618,44.2243997,-76.501248,
8680578966,44.2226905,-76.4952816,
8680629548,44.2240898,-76.4918625,
8680629551,44.2240804,-76.4919221,
9071818770,44.2288659,-76.4935996,
9071818771,44.2289691,-76.4936,
9071818773,44.2277895,-76.4937285,
9077669735,44.2257772,-76.4910062,
9078219312,44.226424,-76.4926564,
9091240924,44.2256665,-76.493154,
9091240926,44.225911,-76.4948685,
9091466875,44.2256581,-76.4963447,
9092632761,44.2257923,-76.4967123,
9095033355,44.2297432,-76.4944534,
9095033356,44.2288973,-76.4941035,
9095033357,44.2288749,-76.4945754,
9095117648,44.2242433,-76.4925148,
9095293134,44.2285256,-76.4950621,
9095309669,44.2285197,-76.4949648,
9095309670,44.2286519,-76.4949487,
9102215290,44.224513,-76.49445,
9110966464,44.2275745,-76.4979001,
9115439729,44.2297833,-76.495068,
9115439730,44.2298567,-76.4955355,
9115439743,44.226424,-76.499823,
9127297633,44.2265328,-76.4966914,
9127297634,44.2264679,-76.4975096,
9130930602,44.2265992,-76.4966913,
9130930603,44.2266733,-76.4967883,
9130930615,44.2270318,-76.4961299,
9130930616,44.2271172,-76.4961306,
9130940221,44.2277241,-76.4960264,
9130940222,44.2278491,-76.4960254,
9130940229,44.2275309,-76.4964635,
9130940230,44.2277089,-76.4964074,
9130940232,44.2277601,-76.496835,
9130940235,44.2270769,-76.4973878,
9130940236,44.2270387,-76.4971152,
9130940237,44.226326,-76.4959347,
9130940238,44.2265204,-76.4959298,
9130940239,44.2265187,-76.4956728,
9130940240,44.2260965,-76.4957921,
9130940241,44.2263234,-76.4956748,
9130940242,44.2259842,-76.4959528,
9130940243,44.2259837,-76.4956782,
9130940244,44.225845,-76.4959538,
9130940245,44.2258429,-76.4956797,
9130940246,44.2258616,-76.4972191,
9130940249,44.2259443,-76.4970707,
9130940250,44.225794,-76.4970058,
9130940251,44.2258769,-76.4970049,
9130940252,44.2250569,-76.4971882,
9130940254,44.225198,-76.4971361,
9130940255,44.2250974,-76.4974871,
9130940274,44.2276534,-76.4974388,
9130940275,44.2275655,-76.4974077,
9130940276,44.2273875,-76.4972962,
9130940277,44.2274259,-76.4970826,
9130954359,44.2250861,-76.4980436,
9130954372,44.2264323,-76.4997546,
9133614294,44.2245789,-76.5002863,
9135958220,44.227373,-76.4943435,
9135958224,44.2269157,-76.4939983,
9135958229,44.2268786,-76.4942531,
9135966947,44.2271578,-76.4962551,
9135966948,44.2271583,-76.4962995,
9135966949,44.2272615,-76.496298,
9135966950,44.2272612,-76.4962097,
9136006831,44.2271021,-76.4967774,
9136006833,44.2271166,-76.4967773,
9136006834,44.2271371,-76.497159,
9136006836,44.2271027,-76.4968797,
9136013716,44.2271053,-76.497233,
9136024717,44.2274601,-76.4973914,
