osmid,lat,lng,names
7345209615,42.306935,-83.0663106,
7345209617,42.3069063,-83.0662923,
7345209618,42.3067914,-83.0662191,
7345209626,42.3066052,-83.0667484,
7345209627,42.3066339,-83.0666641,
7345209630,42.3067148,-83.0668192,
7345209631,42.3067427,-83.0667335,
7345209636,42.3049141,-83.0654,
7345209639,42.3067995,-83.0649051,
7345209640,42.3068805,-83.0651035,
7345209641,42.3066741,-83.065579,
7345209642,42.3066133,-83.0658388,
7345209643,42.306699,-83.0655953,
7349773825,42.3083329,-83.0680879,
7349773850,42.3088934,-83.067439,
7349773852,42.3085812,-83.0684102,
7349773861,42.3088041,-83.0685513,
7349773863,42.3091196,-83.0675909,
7349773866,42.3091814,-83.0673876,
7349773867,42.3091525,-83.0674825,
7349773870,42.3089562,-83.0680802,
7349773874,42.3098874,-83.0692514,
7349773876,42.3087412,-83.0687496,
7349773878,42.309652,-83.0693379,
7349773881,42.3087672,-83.0686671,
7349773882,42.3085015,-83.0686579,
7349773884,42.308447,-83.0696186,
7349773885,42.3085722,-83.0692604,
7349773887,42.3092539,-83.0663487,
7349773891,42.3094788,-83.0664653,
7349773893,42.3093148,-83.0661879,
7349773894,42.3092921,-83.0662552,
7349773897,42.3093402,-83.0668955,
7349773899,42.3095267,-83.0663109,
7349773900,42.3095027,-83.0663882,
7349773909,42.3001882,-83.0613183,
7349773915,42.3018949,-83.0616088,
7349773919,42.3019881,-83.0616708,
7349773920,42.3006528,-83.0607962,
7349773921,42.3004903,-83.0606874,
7349773928,42.3003967,-83.0611523,
7349773938,42.3002984,-83.06109,
7349773943,42.3019364,-83.0616364,
7357389595,42.3085848,-83.0715582,
7357389637,42.3070988,-83.0731216,
7357389638,42.307061,-83.0729455,
7357389681,42.3070699,-83.0732834,
7357389707,42.3066747,-83.0732381,
7357389716,42.3065245,-83.0728733,
7357389717,42.3066733,-83.0729987,
7357389718,42.3067578,-83.0728232,
7357389723,42.3070365,-83.0728707,
7357389737,42.3068991,-83.0727527,
7357389738,42.3071641,-83.0719849,
7357389739,42.3070216,-83.073201,
7357389740,42.3069871,-83.0732422,
7357389743,42.306777,-83.0733797,
7357389765,42.3075062,-83.0727437,
7357389766,42.30731,-83.0729306,
7366784957,42.3013716,-83.0719806,
7366784959,42.3010298,-83.0726853,
7366784963,42.3018671,-83.0723613,
7366784964,42.3016898,-83.0717968,
7366784965,42.3017814,-83.0717436,
7366784966,42.3021089,-83.0726883,
7366784967,42.3005016,-83.0711175,
7366784970,42.2998245,-83.0717951,
7366818454,42.3062653,-83.0730737,
7366818455,42.3063639,-83.0727176,
7366818456,42.3065396,-83.0728312,
7366818461,42.3038609,-83.0729997,
7366825000,42.2970391,-83.0741714,
9353928981,42.3004509,-83.0610361,
9353928983,42.3009026,-83.0610331,
9353928984,42.3006521,-83.0611777,
9353928985,42.300762,-83.0609317,
9353928986,42.3005078,-83.0610756,
9353933574,42.306138,-83.0574853,
9353933577,42.3064755,-83.0570299,
9842282304,42.3044001,-83.0651654,
9842282306,42.3039633,-83.0656012,
9842282313,42.3049948,-83.0632858,
9842282314,42.3053537,-83.0632938,
9842282315,42.3051771,-83.0631834,
