osmid,lat,lng,names
6059279412,43.5384308,-80.2252674,
6059279423,43.5387795,-80.2249486,
6059279429,43.5380831,-80.2270375,
6059279432,43.5385432,-80.2273495,
6059279437,43.5377903,-80.2276115,
6059279460,43.5381205,-80.2269527,
6059279461,43.5381234,-80.2272339,
6059279590,43.5382162,-80.2280299,
6059279594,43.5377469,-80.2276176,
6059279601,43.5376246,-80.2286668,
6059279626,43.5375924,-80.2289455,
6059279640,43.5379191,-80.2279514,
6059279648,43.5373932,-80.2274122,
6059279677,43.5376355,-80.2241199,
6059279678,43.5381132,-80.2234348,
6059279681,43.5378075,-80.223848,
6059279684,43.537355,-80.2231532,
6059279888,43.5371833,-80.222851,
6059279897,43.5373687,-80.2226827,
6059279907,43.5375774,-80.2227387,
6059279958,43.5379419,-80.2232022,
6059279960,43.5381243,-80.2229403,
6059279964,43.5382776,-80.2230736,
6059279970,43.5379901,-80.2232684,
6059279971,43.5376939,-80.2236965,
6059279972,43.5378782,-80.2231168,
6059279973,43.5375696,-80.2235334,
6062378009,43.540561,-80.2211163,
6062378017,43.5402372,-80.2221437,
6062378018,43.5404415,-80.2220723,
6065428489,43.5286371,-80.2292334,
6065428510,43.5280371,-80.2289903,
6065428516,43.527733,-80.2287513,
6065428525,43.5282604,-80.2288096,
6065428532,43.528174,-80.2285196,
6065428545,43.5276226,-80.2260501,
6065428548,43.5279753,-80.2259458,
6065428561,43.5269185,-80.224832,
6065428562,43.5270328,-80.2248979,
6065428569,43.5268424,-80.2248248,
6065428575,43.5268876,-80.2246691,
6065428590,43.5287428,-80.2257098,
6065428605,43.5285585,-80.2275268,
6065428606,43.5288583,-80.2272317,
6065428614,43.5295722,-80.2284139,
6065428623,43.5292101,-80.2279074,
6065428625,43.5292134,-80.2279017,
6065428626,43.5281687,-80.2269831,
6065428628,43.5284449,-80.2265918,
6065428629,43.528633,-80.2268618,
6065428630,43.5272752,-80.2269785,
6065428631,43.5270054,-80.2266088,
6065428632,43.5271124,-80.2267554,
6065428644,43.5272047,-80.2266141,
6065428647,43.5274228,-80.2264121,
6065428650,43.527357,-80.2264206,
6065428691,43.5263638,-80.2274409,
6065428708,43.5263028,-80.2273606,
6065428733,43.5266256,-80.227579,
6065428750,43.5262541,-80.2279459,
6065428788,43.5251722,-80.2290552,
6065428789,43.5251798,-80.2285712,
6065428790,43.526276,-80.2299673,
6065428797,43.5259672,-80.2286836,
6065428825,43.5260601,-80.2293598,
6065428826,43.5263056,-80.2289026,
6065428827,43.5259674,-80.2295056,
6065428830,43.5258455,-80.2293221,
6065428831,43.5261408,-80.2287954,
